id,latitude,longitude,day_of_year,day_of_week,hour,month,temperature_2m_mean,wind_speed_10m_mean,wind_speed_100m_mean,wind_direction_10m_mean,wind_direction_100m_mean,precipitation_mean,relative_humidity_2m_mean,surface_pressure_mean,cloud_cover_mean,cloud_cover_low_mean,cloud_cover_mid_mean,cloud_cover_high_mean,pm10_mean,pm2_5_mean,carbon_monoxide_mean,nitrogen_dioxide_mean,sulphur_dioxide_mean,ozone_mean,dust_mean,uv_index_mean,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,month_sin,month_cos,is_weekend,is_night,season,cluster
10,50.024,8.302,31,4,11,1,4.91734686710215,11.444336641317204,20.5148849530914,201.78091994879034,210.980463184543,0.11572580645161291,85.07888126478494,1006.8936034946237,81.99327956989248,52.45295698924731,40.174731182795696,63.619623655913976,14.929435483870968,11.619892473118279,228.58736559139786,19.587365591397848,1.2693548387096774,37.005376344086024,1.5362903225806452,0.11955645161290324,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
11,37.754,126.8,28,1,12,1,-1.496268807495968,8.83268880188172,14.934789992809138,193.83760134301076,201.50286171209677,0.024596774193548384,63.694194423387096,1021.3951928763439,48.475806451612904,24.978494623655912,26.18548387096774,26.849462365591396,39.94381720430107,26.10255376344086,584.4879032258065,39.785483870967745,48.889381720430116,25.267473118279568,0.5416666666666666,0.34704301075268823,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
12,35.718,126.652,28,1,12,1,2.0295941202844086,12.21182993219086,19.527831584408602,208.72524060591397,209.05776580599462,0.10551075268817205,77.39827873521506,1025.7378724327957,62.884408602150536,39.538978494623656,36.20967741935484,25.353494623655912,29.506048387096776,18.11720430107527,443.9247311827957,34.36344086021506,12.280376344086019,30.543010752688172,0.6559139784946236,0.3928763440860215,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
13,51.911,4.402,31,4,8,1,6.463217922392475,19.602281218817204,33.073308724731184,218.23558853951616,221.34603438548385,0.11115591397849463,84.56681605510752,1014.0984567204302,79.04166666666667,44.89650537634409,40.994623655913976,60.94758064516129,15.713440860215053,10.693010752688172,216.9811827956989,32.67486559139785,3.2626344086021506,34.53225806451613,1.1236559139784945,0.10329301075268817,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
14,43.588,-5.955,31,4,11,1,11.93826324954301,12.313337083024194,18.984279816801074,174.8307821985215,176.85480533185483,0.10013440860215053,80.32790697446237,1020.4877688172044,72.77016129032258,31.8252688172043,26.133064516129032,54.23118279569893,21.79932795698925,16.001478494623658,290.84274193548384,17.324327956989247,10.358198924731182,43.25672043010753,3.993279569892473,0.29045698924731184,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
15,49.084,3.921,28,1,22,1,4.332349339596774,13.785608889247312,24.544279162983873,216.35957682379032,220.20139269247312,0.1120967741935484,87.25714872446237,986.3251596774194,86.58198924731182,61.23118279569893,32.87903225806452,57.946236559139784,14.481182795698924,11.031989247311827,181.127688172043,6.617741935483871,0.4397849462365592,48.471774193548384,2.3696236559139785,0.10826612903225806,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,1,0,4
16,49.001,-123.117,31,4,12,1,6.366129032258064,14.754560651881722,22.315770186693552,142.466674903629,159.47211987688172,0.3006720430107527,82.79876067473118,1011.8418010752689,86.84543010752688,44.30913978494624,70.34139784946237,63.61827956989247,11.499731182795697,7.885483870967741,311.96370967741933,32.785887096774196,8.609005376344086,36.51478494623656,0.012096774193548387,0.11538978494623657,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,1
17,-39.767,-73.23,31,4,9,1,18.76790323655914,10.235180765040324,16.336710683682796,215.08729558198925,208.4293817594086,0.043010752688172046,63.74176161290322,1014.6789239650537,32.06720430107527,16.580645161290324,6.997311827956989,21.716397849462364,5.855241935483871,3.8225806451612905,76.50403225806451,1.2942204301075269,0.6217741935483871,26.913978494623656,0.010752688172043012,2.6695564516129036,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,3
18,49.165,6.948,30,3,15,1,4.612564407715053,15.300455991639787,26.59445185094086,216.72108805255377,222.35449189126345,0.13185483870967743,86.38146904435483,983.021491155914,86.38440860215054,61.46236559139785,37.11021505376344,59.163978494623656,15.052956989247312,12.115456989247313,205.06182795698925,9.00712365591398,0.9892473118279571,47.83064516129032,1.9327956989247312,0.10194892473118279,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49377555015997715,0.869589389346611,0.49999999999999994,0.8660254037844387,0,0,0,4
19,37.56,126.669,28,1,12,1,-1.4543897659811829,9.251317017432795,16.13807476606183,205.6908345376344,209.52048252069892,0.03293010752688172,66.55326570026882,1025.2547067876344,48.91263440860215,24.243279569892472,26.71505376344086,26.11962365591398,39.94381720430107,26.10255376344086,584.4879032258065,39.785483870967745,48.889381720430116,25.267473118279568,0.5416666666666666,0.34704301075268823,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
20,61.491,23.814,31,4,11,1,-6.623629031618278,14.662618890322582,26.200571526209675,169.89547446545697,174.49033260250002,0.05309139784946237,86.54862729569892,989.1219429166666,81.79838709677419,64.22311827956989,36.86021505376344,41.88575268817204,7.436424731182797,5.833198924731183,205.53360215053763,6.551209677419355,1.084543010752688,57.03225806451613,0.028225806451612902,0.044825268817204306,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,0
21,37.669,127.027,28,1,12,1,-1.63580371363172,8.677237580107526,14.894344077204302,197.75579680120967,210.4675040060484,0.027688172043010755,63.94652555645161,1015.6506905241936,47.85618279569893,24.7002688172043,26.286290322580644,25.787634408602152,37.51908602150538,24.750806451612902,597.7016129032259,39.64798387096774,46.28266129032259,25.850806451612904,0.5174731182795699,0.35188172043010757,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
22,35.174,129.067,28,1,12,1,3.0473575414061824,12.88917897284946,22.538285743252686,216.62058957405915,209.787575693414,0.1006720430107527,71.32151936155914,1021.6972957526882,50.973118279569896,31.321236559139784,37.89247311827957,27.85483870967742,25.152956989247315,15.553897849462363,424.2043010752688,30.535483870967745,22.829973118279568,42.03629032258065,0.3911290322580645,0.4268817204301076,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
23,37.464,128.071,28,1,12,1,-1.4463063974086026,7.42571165594086,11.899943244274194,167.31453791626345,180.47882183198928,0.02365591397849462,63.690531028225806,995.6123812768816,52.65725806451613,29.122311827956988,28.587365591397848,24.26478494623656,23.243413978494623,14.920967741935485,404.5483870967742,31.8497311827957,13.299193548387095,35.63306451612903,0.6102150537634409,0.3713037634408602,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
24,-41.253,147.227,31,4,15,1,16.521188226478493,13.081683701491935,21.424368501989246,208.99945631290328,210.25884363158602,0.09314516129032258,67.6519764422043,990.3455845967741,46.38172043010753,25.74462365591398,17.036290322580644,23.823924731182796,7.215188172043011,4.431317204301076,71.94220430107526,0.8116935483870967,0.46330645161290324,30.797043010752688,0.021505376344086023,2.1848790322580642,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,8
25,51.86,11.074,31,4,11,1,5.30885216740457,16.70842353830645,29.70145023306452,235.92744246639788,242.73037860887095,0.09704301075268816,77.48319651209678,994.1697899865591,82.03629032258064,50.19892473118279,44.43279569892473,61.16263440860215,9.265860215053763,6.982258064516129,178.74327956989248,6.797849462365592,0.769489247311828,54.471774193548384,0.8064516129032258,0.09811827956989247,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
26,36.934,127.927,28,1,12,1,-0.5783655872930107,8.939350021236558,15.492983695564517,207.08464132997312,216.37241530215056,0.03776881720430108,66.88114364650536,1015.4406009005376,51.09543010752688,27.928763440860216,29.31989247311828,26.149193548387096,24.71048387096774,15.897849462365592,404.78225806451616,31.05967741935484,14.907930107526882,35.49327956989247,0.4637096774193548,0.36875,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
27,35.597,127.862,28,1,12,1,-0.4658843844811827,10.865056094623656,18.471157394139784,233.36831543655913,230.4141217170699,0.10268817204301076,71.6294178077957,969.9185313709678,55.314516129032256,43.99193548387097,33.39247311827957,23.740591397849464,20.510349462365593,12.82768817204301,389.0524193548387,30.136693548387093,10.045833333333334,36.13709677419355,0.5913978494623656,0.409744623655914,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
28,14.617,-90.48,31,4,12,1,18.714540337365595,15.392972548091398,23.71907004607527,96.4089665348656,76.96241424756721,0.009005376344086023,70.52946351344086,859.9063923655914,36.034946236559136,28.903225806451612,2.206989247311828,8.600806451612904,14.686693548387096,10.046236559139784,294.747311827957,3.8766129032258063,2.768951612903226,62.151881720430104,0.036290322580645164,2.122849462365591,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,6
29,42.385,-82.167,31,4,12,1,-0.8261908597284945,12.929823279408602,22.48981293814516,198.0457732744624,196.44112268440864,0.09663978494623655,80.68657025806453,996.4431862768818,70.85215053763442,49.05779569892473,35.73790322580645,42.961021505376344,9.216801075268817,6.287096774193549,238.68010752688173,8.518548387096775,2.3646505376344087,54.44489247311828,0.04838709677419355,0.27251344086021506,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,6
30,42.349,-3.633,31,4,11,1,6.957443553044758,15.206953698413976,24.605359020295694,181.96408850053763,186.92472241801076,0.05120967741935484,82.28034928629032,920.245561155914,73.61962365591398,42.700268817204304,22.918010752688172,51.33064516129032,10.847043010752689,7.486290322580647,129.72177419354838,4.538172043010753,0.831989247311828,51.403225806451616,3.495967741935484,0.3270161290322581,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
31,40.914,14.435,12,6,0,1,10.475586142231183,9.38049184892473,16.618373528198926,128.9975906299731,149.94406075577956,0.15940860215053762,81.89125584811828,1012.9644846236558,68.27553763440861,40.00268817204301,32.013440860215056,44.483870967741936,24.324193548387097,19.631182795698923,265.39650537634407,17.256854838709675,1.403763440860215,43.83736559139785,0.6491935483870968,0.2439516129032258,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.2051044998686192,0.9787400799669153,0.49999999999999994,0.8660254037844387,1,1,0,0
32,60.487,5.373,31,4,12,1,-0.44403223075537634,15.677511695564517,28.03537743978495,160.62132113225806,169.12158092338706,0.48844086021505373,83.97143442473119,987.5249754166667,86.89112903225806,55.060483870967744,64.48387096774194,63.35618279569893,7.884005376344086,4.083198924731183,184.49327956989248,6.645430107526883,0.24086021505376343,64.29704301075269,0.06048387096774194,0.03850806451612904,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
33,46.162,8.913,30,3,17,1,7.1915027389462365,5.23812845844086,8.061833967043011,86.86302968024194,79.86707601344085,0.13198924731182796,67.87885918212366,995.3770179166667,58.81989247311828,14.423387096774194,30.0,51.0255376344086,8.36505376344086,5.985887096774194,154.0228494623656,5.611693548387097,0.530241935483871,56.15725806451613,0.7217741935483871,0.24818548387096775,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49377555015997715,0.869589389346611,0.49999999999999994,0.8660254037844387,0,0,0,4
34,50.749,3.211,28,1,9,1,5.525174676162634,16.63896823467742,28.96909655604839,214.66676479435483,220.19956487284946,0.08790322580645162,85.6541678951613,1010.5903444489247,79.73790322580645,52.34543010752688,33.346774193548384,57.63709677419355,15.696639784946235,11.448655913978497,195.1451612903226,14.521236559139783,1.2938172043010752,45.83467741935484,1.5403225806451613,0.10530913978494623,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,4
35,-33.646,-70.927,31,4,10,1,21.153973482526883,9.314198582432796,12.415642790403226,228.0384092567204,233.62686191666666,0.0,59.37363604301074,973.1539087365591,7.918010752688172,2.775537634408602,0.20833333333333334,5.654569892473118,30.77298387096774,21.07916666666667,437.73655913978496,25.996639784946236,19.733602150537635,90.71505376344086,0.04032258064516129,3.0195564516129036,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,3
36,33.509,126.575,28,1,12,1,8.313696133198926,20.73840448732527,25.654173585752687,216.47247127110217,216.47508224354837,0.26666666666666666,77.9444823064516,1018.8144906317203,76.79032258064517,63.75806451612903,42.49731182795699,28.931451612903224,23.664381720430107,12.833467741935484,289.7190860215054,7.184677419354839,3.709543010752688,75.58602150537635,1.4650537634408602,0.4002016129032258,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
37,37.34,-5.894,20,0,13,1,12.117067380645162,9.192138435282256,17.375951124959677,119.76506549099463,124.19734764583332,0.0810483870967742,79.77897188978494,1016.4160588709678,47.86021505376344,13.114247311827956,12.051075268817204,40.43817204301075,19.88212365591398,14.45309139784946,171.6491935483871,13.96760752688172,2.083198924731183,40.986559139784944,3.860215053763441,0.44784946236559137,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.3375228995941133,0.9413173175128471,0.49999999999999994,0.8660254037844387,1,0,0,4
38,42.016,21.417,28,1,9,1,3.3884247995645156,5.382416820295699,7.670928256115592,207.22060151626343,183.35691200282255,0.026478494623655917,68.69800429838709,987.6553557526883,49.48924731182796,19.245967741935484,23.623655913978496,33.48118279569893,30.07809139784946,27.353360215053765,278.76478494623655,16.77809139784946,6.772580645161289,43.63172043010753,0.821236559139785,0.2950268817204301,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,0
39,-41.49,147.11,31,4,15,1,16.6197875797043,13.580563533333335,21.259886967970427,270.4612477783199,270.18525975430106,0.08293010752688172,62.24914244086022,986.5852242876344,47.384408602150536,23.99462365591398,19.348118279569892,25.267473118279568,5.85,3.7063172043010755,72.84005376344086,1.3768817204301076,0.4720430107526882,30.489247311827956,0.020161290322580645,2.096505376344086,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,8
40,59.93,10.695,31,4,12,1,-4.8221129766774204,10.189946863212365,18.175576083198923,187.39707750403227,175.20562112428763,0.13413978494623655,83.45898983064517,997.3780934677419,77.83333333333333,50.284946236559136,47.219086021505376,54.538978494623656,10.814247311827957,8.325537634408603,270.4583333333333,17.036424731182795,0.6672043010752687,46.76478494623656,0.012096774193548387,0.05456989247311827,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
41,43.916,11.093,10,4,4,1,7.498583334110214,7.939972170147849,13.889253487056452,103.9607359001344,129.52071000188172,0.22916666666666666,83.79359311424732,1004.5991079569893,76.33198924731182,62.36424731182796,27.637096774193548,47.611559139784944,19.96733870967742,16.620967741935484,259.6680107526882,10.81801075268817,1.1838709677419355,47.91129032258065,0.22580645161290322,0.15705645161290321,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.1712931441814776,0.9852201067560606,0.49999999999999994,0.8660254037844387,0,1,0,4
42,54.296,18.578,31,4,12,1,2.0331102107741934,20.23592563293011,33.876581664516124,231.23760309946232,237.0519622997312,0.13131720430107527,84.65742647446237,998.7092378629031,81.01612903225806,57.49193548387097,45.44892473118279,50.721774193548384,12.311693548387096,10.003091397849461,204.08602150537635,6.968817204301075,2.7594086021505375,52.02956989247312,0.15725806451612903,0.06895161290322581,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,0
43,35.864,128.771,28,1,12,1,2.0196881633682797,10.364117219126344,17.256646354260752,207.86424864489246,214.87460131841397,0.06209677419354839,65.51462999462365,1019.9003749596775,50.12231182795699,35.505376344086024,33.77956989247312,22.826612903225808,26.02983870967742,16.68965053763441,585.3870967741935,36.48252688172043,23.301881720430107,30.552419354838708,0.24059139784946237,0.39852150537634407,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
44,35.457,129.269,28,1,12,1,2.442128962099328,9.966017851612904,17.639686755913978,227.44016848763442,213.20113218235218,0.11706989247311829,70.20506115188172,1016.509898454301,49.86827956989247,35.43010752688172,37.71639784946237,25.275537634408604,23.31478494623656,14.718279569892475,498.9126344086022,32.58413978494624,19.440994623655914,37.25268817204301,0.2513440860215054,0.40846774193548385,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
45,53.024,14.259,31,4,11,1,4.322024193926076,17.211860132526883,30.57848321774194,225.78884575672043,232.2343103938172,0.09623655913978496,84.45311285887097,1012.3462992204302,83.17876344086021,49.32258064516129,49.028225806451616,59.06720430107527,11.118010752688171,8.449059139784946,189.35887096774192,7.928763440860215,3.416801075268817,50.001344086021504,0.41801075268817206,0.07849462365591399,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,0
46,37.53,126.774,28,1,12,1,-1.210696240135215,10.229339148575269,17.116030683293012,190.8859351795699,207.3247303926075,0.03306451612903225,66.17973953494624,1025.753333172043,48.18413978494624,23.33467741935484,27.107526881720432,25.93010752688172,39.94381720430107,26.10255376344086,584.4879032258065,39.785483870967745,48.889381720430116,25.267473118279568,0.5416666666666666,0.34704301075268823,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.4635502709028509,0.886070621534138,0.49999999999999994,0.8660254037844387,0,0,0,7
47,49.332,1.235,31,4,11,1,7.119349612415323,14.024319119180104,24.886266626209675,207.01162515954303,216.90068094583333,0.10241935483870968,86.92025945698924,1013.4687839919355,84.33198924731182,51.92204301075269,33.081989247311824,64.81451612903226,15.643682795698927,11.476344086021507,189.57123655913978,8.583602150537635,0.5864247311827957,50.848118279569896,2.452956989247312,0.12486559139784947,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,0,0,4
48,-10.745,-76.282,8,2,15,1,5.463621071478494,7.093350547634409,10.339622263669355,133.32260513494623,119.07758617903227,0.2979838709677419,84.88066878360215,618.2971554032258,95.7997311827957,66.46774193548387,38.111559139784944,83.63306451612904,3.856989247311828,2.718817204301075,153.91129032258064,2.439381720430107,0.8104838709677419,44.814516129032256,0.04032258064516129,2.187701612903226,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.13727877211326478,0.9905324521322229,0.49999999999999994,0.8660254037844387,0,0,0,3
49,49.755,6.306,27,0,13,1,2.8015510715685488,16.34341496989247,27.047368162634406,214.69542139516128,219.95835290309142,0.12768817204301075,89.49245100268817,972.696620483871,88.63844086021506,68.49059139784946,31.532258064516128,56.90725806451613,12.92782258064516,9.850268817204302,180.88575268817203,9.553494623655913,0.6452956989247312,46.56182795698925,1.8131720430107527,0.09395161290322579,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.4482293417404106,0.893918596519257,0.49999999999999994,0.8660254037844387,1,0,0,4
50,47.368,-2.098,31,4,5,1,9.166494336142472,14.851443428225807,25.851224248884407,194.7072455090054,198.52818732200268,0.1225806451612903,87.5347926733871,1018.3005505376343,83.12903225806451,50.99596774193548,30.31451612903226,61.53225806451613,16.620698924731183,10.03225806451613,165.68682795698925,6.872580645161289,2.311424731182796,53.96370967741935,3.0013440860215055,0.17137096774193547,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.5086709438521044,0.8609610158889943,0.49999999999999994,0.8660254037844387,0,1,0,4
